Unnamed: 0,price,mark,model,year,mileage,engine_capacity,transmission,drive,hand_drive,fuel,Cluster
2239,1380,toyota,mark x,2007,97000,2500,at,2wd,rhd,gasoline,1
2240,1380,nissan,tiida latio,2007,63000,1500,at,2wd,rhd,gasoline,0
2241,1380,toyota,sienta,2005,179000,1500,at,2wd,rhd,gasoline,1
2242,1380,toyota,sienta,2005,94000,1500,at,2wd,rhd,gasoline,0
2243,1381,toyota,carina,1999,69934,1800,at,2wd,rhd,gasoline,1
2244,1381,toyota,ist,2006,70501,1300,at,2wd,rhd,gasoline,0
2245,1381,toyota,probox van,2010,135911,1500,at,2wd,rhd,gasoline,0
2246,1381,toyota,noah,2005,141515,2000,at,2wd,rhd,gasoline,1
2247,1381,toyota,raum,2007,97535,1500,at,2wd,rhd,gasoline,0
2248,1381,toyota,ractis,2011,43002,1300,at,2wd,rhd,gasoline,0
2249,1381,toyota,raum,2005,18708,1500,at,2wd,rhd,gasoline,0
2250,1381,toyota,raum,2006,79324,1500,at,2wd,rhd,gasoline,0
2251,1381,toyota,ist,2002,86207,1300,at,2wd,rhd,gasoline,0
2252,1381,toyota,raum,2008,17550,1500,at,2wd,rhd,gasoline,0
2253,1381,toyota,ist,2002,108455,1500,at,2wd,rhd,gasoline,0
2254,1381,toyota,ist,2004,103310,1300,at,2wd,rhd,gasoline,0
2255,1381,toyota,ist,2003,59767,1300,at,2wd,rhd,gasoline,0
2256,1381,toyota,ist,2003,160220,1300,at,2wd,rhd,gasoline,0
2257,1381,toyota,ist,2003,114595,1500,at,4wd,rhd,gasoline,0
2258,1381,toyota,ractis,2011,64758,1300,at,2wd,rhd,gasoline,0
2259,1381,toyota,ist,2003,92000,1300,at,2wd,rhd,gasoline,0
2260,1381,toyota,allion,2006,49813,1800,at,2wd,rhd,gasoline,0
2261,1381,toyota,ist,2003,157385,1300,at,2wd,rhd,gasoline,0
2262,1381,toyota,ist,2004,171582,1300,at,2wd,rhd,gasoline,0
2263,1381,mazda,titan dash,2007,156010,1990,mt,2wd,rhd,gasoline,1
2264,1381,toyota,ist,2002,109585,1300,at,2wd,rhd,gasoline,0
2265,1381,toyota,ist,2003,58792,1300,at,2wd,rhd,gasoline,0
2266,1381,toyota,ist,2004,135375,1300,at,2wd,rhd,gasoline,0
2267,1381,toyota,ist,2004,130422,1500,at,4wd,rhd,gasoline,0
2268,1381,toyota,ist,2003,59602,1300,at,2wd,rhd,gasoline,0
2269,1381,subaru,impreza,2008,114029,2000,at,4wd,rhd,gasoline,1
2270,1381,toyota,raum,2006,56610,1500,at,2wd,rhd,gasoline,0
2271,1381,daihatsu,atrai,2000,172000,660,at,2wd,rhd,gasoline,0
2272,1381,daihatsu,esse,2008,149000,660,at,2wd,rhd,gasoline,0
2273,1381,honda,life,2000,84000,660,at,2wd,rhd,gasoline,0
2274,1381,suzuki,wagon r rr,2005,202000,660,at,2wd,rhd,gasoline,0
2275,1381,toyota,ist,2005,127897,1300,at,2wd,rhd,gasoline,0
2276,1381,toyota,mark x,2007,74992,2500,at,2wd,rhd,gasoline,1
2277,1381,toyota,ist,2005,45172,1500,at,2wd,rhd,gasoline,0
2278,1381,toyota,vitz,2007,11000,1300,at,2wd,rhd,gasoline,0
2279,1381,toyota,brevis,2002,30583,2500,at,2wd,rhd,gasoline,1
2280,1381,toyota,passo,2007,90550,1000,at,2wd,rhd,gasoline,0
2281,1385,jaguar,x-type,2006,93300,2100,at,2wd,rhd,gasoline,1
2282,1386,hyundai,terracan,2003,75295,2497,at,2wd,lhd,diesel,1
2283,1386,hyundai,santa fe,2005,78693,1991,at,2wd,lhd,diesel,1
2284,1388,toyota,mark x,2005,83747,2500,at,2wd,rhd,gasoline,1
2285,1389,honda,fit,2011,173000,1300,at,2wd,rhd,gasoline,0
2286,1389,hyundai,trajet,2007,75393,1991,at,2wd,lhd,diesel,0
2287,1390,toyota,vitz,2009,30000,1300,at,2wd,rhd,gasoline,0
2288,1390,toyota,corolla spacio,2004,47000,1790,at,2wd,rhd,gasoline,0
2289,1390,toyota,alphard,2004,94000,2360,at,2wd,rhd,gasoline,1
2290,1390,bmw,3 series,2003,62652,2200,at,2wd,rhd,gasoline,1
2291,1390,toyota,ist,2007,61546,1300,at,2wd,rhd,gasoline,0
2292,1390,toyota,avensis,2004,20000,2000,at,2wd,rhd,gasoline,0
2293,1390,honda,fit,2009,180000,1400,at,2wd,rhd,gasoline,0
2294,1390,toyota,vitz,2000,94000,1300,mt,2wd,rhd,gasoline,0
2295,1390,nissan,skyline,1993,181972,1990,at,2wd,rhd,gasoline,1
2296,1390,toyota,vitz,2005,44944,1300,at,2wd,rhd,gasoline,0
2297,1390,toyota,vitz,2002,87016,1300,at,2wd,rhd,gasoline,0
2298,1390,nissan,moco,2004,97410,660,at,2wd,rhd,gasoline,0
2299,1390,mitsubishi,minica,2007,69070,660,at,2wd,rhd,gasoline,0
2300,1390,suzuki,wagon r,2006,150000,660,at,4wd,rhd,gasoline,0
2301,1390,honda,life,2003,155460,660,at,4wd,rhd,gasoline,0
2302,1390,bmw,3 series,2006,118500,2000,at,2wd,rhd,gasoline,1
2303,1390,toyota,alphard,2004,79800,2400,at,2wd,rhd,gasoline,1
2304,1390,suzuki,wagon r,2004,90530,660,at,2wd,rhd,gasoline,0
2305,1391,toyota,ist,2002,159692,1500,at,2wd,rhd,gasoline,1
2306,1395,volvo,c30,2010,73300,2000,at,2wd,rhd,gasoline,0
2307,1395,toyota,auris,2007,35000,1500,at,2wd,rhd,gasoline,0
2308,1398,suzuki,carry truck,2007,129928,650,mt,2wd,rhd,gasoline,0
2309,1399,honda,fit hybrid,2013,114000,1300,at,2wd,rhd,gasoline,0
2310,1399,mitsubishi,outlander,2006,165100,2350,at,4wd,rhd,gasoline,1
2311,1400,toyota,premio,2005,85674,1800,at,2wd,rhd,gasoline,0
2312,1400,toyota,isis,2005,138082,1800,at,2wd,rhd,gasoline,1
2313,1400,toyota,noah,2005,104593,2000,at,2wd,rhd,gasoline,1
2314,1400,toyota,vitz,2005,45939,1300,at,2wd,rhd,gasoline,0
2315,1400,nissan,vanette van,2006,147875,1800,at,2wd,rhd,gasoline,1
2316,1400,toyota,isis,2006,115670,2000,at,4wd,rhd,gasoline,1
2317,1400,toyota,wish,2003,74978,1800,at,2wd,rhd,gasoline,0
2318,1400,toyota,wish,2007,96755,1800,at,2wd,rhd,gasoline,0
2319,1400,mazda,rx-8,2006,98299,1300,at,2wd,rhd,gasoline,0
2320,1400,toyota,mark x,2007,83221,2500,at,2wd,rhd,gasoline,1
2321,1400,toyota,mark x,2008,110909,2500,at,2wd,rhd,gasoline,1
2322,1400,toyota,mark x,2007,87456,2500,at,2wd,rhd,gasoline,1
2323,1400,mitsubishi,pajero io,2001,104151,1999,at,4wd,rhd,gasoline,1
2324,1400,nissan,elgrand,2003,49286,3500,at,2wd,rhd,gasoline,1
2325,1400,subaru,legacy,2002,157500,2000,mt,awd,rhd,gasoline,1
2326,1400,subaru,legacy b4,2002,157500,2000,mt,awd,rhd,gasoline,1
2327,1400,mazda,demio,2009,111670,1300,at,2wd,rhd,gasoline,0
2328,1400,toyota,comfort,2003,497408,1990,at,2wd,rhd,lpg,1
2329,1400,toyota,wish,2005,101874,2000,at,2wd,rhd,gasoline,1
2330,1400,mazda,demio,2007,112000,1300,at,2wd,rhd,gasoline,0
2331,1400,toyota,vitz,2009,121000,996,at,2wd,rhd,gasoline,0
2332,1400,toyota,estima,2003,101000,3000,at,2wd,rhd,gasoline,1
2333,1400,subaru,r2,2005,101000,660,cvt,2wd,rhd,gasoline,0
2334,1400,honda,z,2000,170000,660,at,4wd,rhd,gasoline,0
2335,1400,toyota,estima t,2005,72320,3000,at,2wd,rhd,gasoline,1
